ID,Expression,HalideResult,HalideTime
4531,( == ( min ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num314 ) num63 ) num8 ) num243 ) numneg6 ) ( max ( min ( * ( / ( + v0 v1 ) num63 ) num8 ) num258 ) num9 ) ) v2 ) ( min ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num314 ) num63 ) num8 ) num243 ) numneg6 ) ( max ( min ( * ( / ( + v0 v1 ) num63 ) num8 ) num258 ) num9 ) ) v2 ) ),1,262
4532,( == ( min ( max ( min ( * ( / ( + ( + v0 v1 ) num15 ) num16 ) num8 ) num1329 ) num995 ) ( + v2 num321 ) ) ( min ( max ( min ( * ( / ( + ( + v0 v1 ) num15 ) num16 ) num8 ) num1329 ) num995 ) ( + v2 num321 ) ) ),1,77
4533,( == ( * ( / ( + ( max ( min ( + ( * v6 num65 ) ( + ( * ( + ( / v5 num8 ) ( * v7 num16 ) ) num8 ) num56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) num1 ) num8 ) ( + ( + ( / v5 num8 ) ( * v7 num16 ) ) num15 ) ) num8 ) num1994 ) ) numneg5 ) ( * ( max ( min ( + ( * v6 num65 ) ( + ( * ( + ( / v5 num8 ) ( * v7 num16 ) ) num8 ) num56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) num1 ) num8 ) ( + ( + ( / v5 num8 ) ( * v7 num16 ) ) num15 ) ) num8 ) num2058 ) ) num59 ) numneg1 ) ) num4 ) num4 ) ( + ( max ( min ( + ( * v6 num65 ) ( + ( * ( + ( / v5 num8 ) ( * v7 num16 ) ) num8 ) num56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) num1 ) num8 ) ( + ( + ( / v5 num8 ) ( * v7 num16 ) ) num15 ) ) num8 ) num1994 ) ) numneg5 ) ( * ( max ( min ( + ( * v6 num65 ) ( + ( * ( + ( / v5 num8 ) ( * v7 num16 ) ) num8 ) num56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) num1 ) num8 ) ( + ( + ( / v5 num8 ) ( * v7 num16 ) ) num15 ) ) num8 ) num2058 ) ) num59 ) numneg1 ) ) ),0,3033
4534,( == ( / ( + ( - ( max ( min ( + v0 v1 ) num1997 ) num1 ) ( max ( min v1 num1999 ) num9 ) ) num78 ) num64 ) ( / ( + ( - ( max ( min ( + v0 v1 ) num1997 ) num1 ) ( max ( min v1 num1999 ) num9 ) ) num78 ) num64 ) ),1,147
4535,( == ( + ( / ( - ( / ( + ( + v0 v1 ) num499 ) num500 ) ( / v1 num500 ) ) num2 ) num3 ) ( + ( / ( - ( / ( + ( + v0 v1 ) num499 ) num500 ) ( / v1 num500 ) ) num2 ) num3 ) ),1,78
4536,( == ( min ( + ( + ( min ( - v0 ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ) numneg1 ) ( min ( + ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ( * ( / ( - v0 ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ) num4 ) num4 ) ) v0 ) ) num4 ) v0 ) ( min ( + ( + ( min ( - v0 ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ) numneg1 ) ( min ( + ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ( * ( / ( - v0 ( max ( min ( + ( * v1 num6 ) ( + v2 v3 ) ) num1999 ) num0 ) ) num4 ) num4 ) ) v0 ) ) num4 ) v0 ) ),1,132
4537,( && ( && ( && ( && ( && ( && num1 ( <= ( - ( + ( min v0 num4 ) v1 ) num7 ) ( - ( + ( min v0 num4 ) v1 ) num7 ) ) ) ( >= ( + ( + v0 v1 ) num2 ) ( + ( + v0 v1 ) num2 ) ) ) ( <= ( + ( + v2 v3 ) num3 ) ( + ( + v2 v3 ) num3 ) ) ) ( >= ( + ( + v2 v3 ) num3 ) ( + ( + v2 v3 ) num3 ) ) ) ( <= ( + ( * num0 num4 ) num0 ) num0 ) ) ( >= ( + ( * num2 num4 ) num3 ) num9 ) ),1,379
4538,( == ( + ( / ( + v0 v1 ) num63 ) ( * v2 num9 ) ) ( + ( / ( + v0 v1 ) num63 ) ( * v2 num9 ) ) ),1,39
4539,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 num64 ) num550 ) num312 ) ) num312 ) ( + ( * ( / v2 num63 ) num64 ) num73 ) ) ( * ( / ( + ( + v1 v2 ) num251 ) num63 ) num64 ) ) numneg1 ) num4 ) num4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 num64 ) num550 ) num312 ) ) num312 ) ( + ( * ( / v2 num63 ) num64 ) num73 ) ) ( * ( / ( + ( + v1 v2 ) num251 ) num63 ) num64 ) ) numneg1 ) ),0,1870
4540,( == num0 ( - ( + num0 ( + ( * ( max v0 numneg5 ) num2 ) num10 ) ) num1 ) ),0,56
4541,( == ( - ( max v0 num0 ) ( + ( * ( + ( * v1 num4 ) v2 ) num4 ) ( + ( * v3 num32 ) v4 ) ) ) ( - ( max v0 num0 ) ( + ( * ( + ( * v1 num4 ) v2 ) num4 ) ( + ( * v3 num32 ) v4 ) ) ) ),1,71
4542,( == ( - ( + ( * v0 num2 ) v1 ) ( + ( min ( + ( + ( min ( * v2 num60 ) num56 ) v1 ) num60 ) v3 ) ( * v2 numneg60 ) ) ) ( - ( + ( * v0 num2 ) v1 ) ( + ( min ( + ( + ( min ( * v2 num60 ) num56 ) v1 ) num60 ) v3 ) ( * v2 numneg60 ) ) ) ),1,76
4543,( == ( + ( * v0 num64 ) ( + ( / v1 num8 ) ( * v2 num128 ) ) ) ( + ( * v0 num64 ) ( + ( / v1 num8 ) ( * v2 num128 ) ) ) ),1,73
4544,( == ( + ( * v0 num6 ) ( + v1 v2 ) ) ( + ( * v0 num6 ) ( + v1 v2 ) ) ),1,48
4545,( == ( max ( min ( * v0 num16 ) num531 ) ( + ( min ( + ( * ( / v1 num1000 ) num256 ) ( + ( * v2 num32 ) ( - ( * v3 num16 ) ( min ( * ( + ( * ( + ( * ( / v1 num1000 ) num8 ) v2 ) num2 ) v3 ) num16 ) ( + ( * ( / ( - ( + v4 v1 ) num1 ) num1000 ) num256 ) num516 ) ) ) ) ) num15 ) num516 ) ) ( max ( min ( * v0 num16 ) num531 ) ( + ( min ( + ( * ( / v1 num1000 ) num256 ) ( + ( * v2 num32 ) ( - ( * v3 num16 ) ( min ( * ( + ( * ( + ( * ( / v1 num1000 ) num8 ) v2 ) num2 ) v3 ) num16 ) ( + ( * ( / ( - ( + v4 v1 ) num1 ) num1000 ) num256 ) num516 ) ) ) ) ) num15 ) num516 ) ) ),1,166
4546,( == ( - ( * v0 num8 ) ( + ( * v1 num348 ) ( * v2 num8 ) ) ) ( - ( * v0 num8 ) ( + ( * v1 num348 ) ( * v2 num8 ) ) ) ),1,51
4547,( == ( - ( / ( + ( + v0 v1 ) num999 ) num500 ) ( / v1 num500 ) ) ( - ( / ( + ( + v0 v1 ) num999 ) num500 ) ( / v1 num500 ) ) ),1,725
4548,( == ( - ( / ( + ( + v0 v1 ) num249 ) num125 ) ( / v1 num125 ) ) ( - ( / ( + ( + v0 v1 ) num249 ) num125 ) ( / v1 num125 ) ) ),1,125
4549,( == ( + ( max ( min v0 num1999 ) num0 ) ( * v1 num504 ) ) ( + ( max ( min v0 num1999 ) num0 ) ( * v1 num504 ) ) ),1,47
4550,( == ( + ( min ( + ( * ( + v0 v1 ) num8 ) num5 ) v2 ) ( * v3 num4 ) ) ( + ( min ( + ( * ( + v0 v1 ) num8 ) num5 ) v2 ) ( * v3 num4 ) ) ),1,45
4551,( && ( && ( && ( && ( && ( && num1 ( <= num0 num0 ) ) ( >= ( - num2 num1 ) ( - num2 num1 ) ) ) ( <= ( + ( + ( * ( + ( + v0 v1 ) v2 ) num4 ) num0 ) num0 ) ( + ( + ( * ( + ( + v0 v1 ) v2 ) num4 ) num0 ) num0 ) ) ) ( >= ( + ( + ( * ( + ( + v0 v1 ) v2 ) num4 ) ( - ( + num2 num0 ) num1 ) ) num3 ) ( + ( + ( * ( + ( + v0 v1 ) v2 ) num4 ) ( - ( + num4 num0 ) num1 ) ) ( - ( + num2 num0 ) num1 ) ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),1,189
4552,( == ( / ( + ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num37 ) num32 ) ( / ( + ( - ( / ( - ( + v0 v1 ) num1 ) num8 ) ( / v1 num8 ) ) num37 ) num32 ) ),1,75
4553,( == ( / ( + v0 num21 ) num16 ) ( / ( + v0 num21 ) num16 ) ),1,22
4554,( == ( min ( + ( min ( + ( min ( * v0 num32 ) num31 ) v1 ) num1966 ) num33 ) v2 ) ( min ( + ( min ( + ( min ( * v0 num32 ) num31 ) v1 ) num1966 ) num33 ) v2 ) ),1,75
4555,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num55 ) num8 ) ( / v1 num8 ) ) num135 ) num132 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num55 ) num8 ) ( / v1 num8 ) ) num135 ) num132 ) ),1,54
4556,( == ( - v0 num5 ) ( - ( + ( - v0 num5 ) ( - num11 ( max ( * v1 numneg8 ) num3 ) ) ) num1 ) ),0,122
4557,( >= ( + ( / ( - ( max ( / ( - ( + v0 v1 ) num1 ) num8 ) num249 ) ( min ( / v1 num8 ) num0 ) ) num16 ) num1 ) num0 ),1,74
4558,( == ( - ( min ( - ( - ( - ( / ( + ( + v0 v1 ) num7 ) num8 ) ( * v2 num16 ) ) ( * v3 num8 ) ) ( * v4 num4 ) ) ( + ( / v1 num8 ) num3 ) ) ( + ( / v1 num8 ) ( * v5 num4 ) ) ) ( - ( min ( - ( - ( - ( / ( + ( + v0 v1 ) num7 ) num8 ) ( * v2 num16 ) ) ( * v3 num8 ) ) ( * v4 num4 ) ) ( + ( / v1 num8 ) num3 ) ) ( + ( / v1 num8 ) ( * v5 num4 ) ) ) ),1,89
4559,( == num0 ( - ( + num0 ( + ( * ( max ( * ( % v0 num4 ) num63 ) num187 ) numneg2 ) num500 ) ) num1 ) ),0,76
4560,( == ( - ( * v0 num2 ) ( + ( * ( + ( * v1 num62 ) v2 ) num2 ) ( + ( * v3 num16 ) v4 ) ) ) ( - ( * v0 num2 ) ( + ( * ( + ( * v1 num62 ) v2 ) num2 ) ( + ( * v3 num16 ) v4 ) ) ) ),1,67
4561,( == ( + ( / v0 num8 ) ( * v1 num4 ) ) ( + ( / v0 num8 ) ( * v1 num4 ) ) ),1,968
4562,( == ( + ( * v0 num31 ) ( + ( * v1 num62 ) v2 ) ) ( + ( * v0 num31 ) ( + ( * v1 num62 ) v2 ) ) ),1,51
4563,( == ( + ( * v0 num4 ) ( + ( * v1 num504 ) ( + v2 v3 ) ) ) ( + ( * v0 num4 ) ( + ( * v1 num504 ) ( + v2 v3 ) ) ) ),1,44
4564,( == ( / ( + ( * ( - v0 v1 ) num8 ) num351 ) num348 ) ( / ( + ( * ( - v0 v1 ) num8 ) num351 ) num348 ) ),1,56
4565,( == ( min ( - ( - ( / ( + ( + v0 v1 ) num7 ) num8 ) ( / v1 num8 ) ) num7 ) v2 ) ( min ( - ( - ( / ( + ( + v0 v1 ) num7 ) num8 ) ( / v1 num8 ) ) num7 ) v2 ) ),1,72
4566,( == ( min ( / ( + v0 num127 ) num128 ) ( - num0 ( min ( / v1 num128 ) num0 ) ) ) ( min ( / ( + v0 num127 ) num128 ) ( - num0 ( min ( / v1 num128 ) num0 ) ) ) ),1,1225
4567,( == ( min ( - ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num3 ) v2 ) ( min ( - ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num3 ) v2 ) ),1,240
4568,( == ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num63 ) num8 ) num244 ) numneg5 ) ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) ) num45 ) num4 ) ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) num1 ) num63 ) num8 ) num244 ) numneg5 ) ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) ) num45 ) num4 ) ),1,257
4569,( == ( - ( - ( / ( + ( + v0 v1 ) num127 ) num32 ) ( * v2 num40 ) ) ( / v1 num32 ) ) ( - ( - ( / ( + ( + v0 v1 ) num127 ) num32 ) ( * v2 num40 ) ) ( / v1 num32 ) ) ),1,69
4570,( == ( + ( - ( * v0 num4 ) ( min ( * ( + ( * ( / v1 num500 ) num16 ) v0 ) num4 ) ( + ( * ( / ( - ( + v2 v1 ) num1 ) num500 ) num64 ) num85 ) ) ) ( + ( * ( / v1 num500 ) num64 ) v3 ) ) ( + ( - ( * v0 num4 ) ( min ( * ( + ( * ( / v1 num500 ) num16 ) v0 ) num4 ) ( + ( * ( / ( - ( + v2 v1 ) num1 ) num500 ) num64 ) num85 ) ) ) ( + ( * ( / v1 num500 ) num64 ) v3 ) ) ),1,88
4571,( == ( / ( + ( % v0 num2 ) num7 ) num4 ) ( / ( + ( % v0 num2 ) num7 ) num4 ) ),1,39
4572,( == ( + ( * v0 num2 ) ( + ( * v1 num8 ) ( + ( * ( / v2 num8 ) num2 ) v3 ) ) ) ( + ( * v0 num2 ) ( + ( * v1 num8 ) ( + ( * ( / v2 num8 ) num2 ) v3 ) ) ) ),1,60
4573,( == num0 ( - ( + num0 ( + ( * ( min v0 num1 ) num2 ) num2 ) ) num1 ) ),0,61
4574,( == ( + ( * v0 num32 ) ( + ( min ( * v1 num128 ) num372 ) ( + ( min ( * v2 num500 ) ( - v3 num500 ) ) v4 ) ) ) ( + ( * v0 num32 ) ( + ( min ( * v1 num128 ) num372 ) ( + ( min ( * v2 num500 ) ( - v3 num500 ) ) v4 ) ) ) ),1,74
4575,( == ( - ( max ( min ( min ( + v0 v1 ) ( + ( + ( min ( * v2 num505 ) num513 ) ( + ( * v3 num1008 ) v1 ) ) num495 ) ) num1991 ) numneg8 ) ( max ( min ( + ( * v2 num505 ) ( + ( * v3 num1008 ) v1 ) ) num2005 ) num6 ) ) ( - ( max ( min ( min ( + v0 v1 ) ( + ( + ( min ( * v2 num505 ) num513 ) ( + ( * v3 num1008 ) v1 ) ) num495 ) ) num1991 ) numneg8 ) ( max ( min ( + ( * v2 num505 ) ( + ( * v3 num1008 ) v1 ) ) num2005 ) num6 ) ) ),1,269
4576,( == ( min ( - ( / ( - ( + v0 v1 ) num1 ) num2 ) ( + ( * ( + ( * v2 num3 ) v3 ) num4 ) v4 ) ) ( - num63 ( * ( + ( * v2 num3 ) v3 ) num4 ) ) ) ( min ( - ( / ( - ( + v0 v1 ) num1 ) num2 ) ( + ( * ( + ( * v2 num3 ) v3 ) num4 ) v4 ) ) ( - num63 ( * ( + ( * v2 num3 ) v3 ) num4 ) ) ) ),1,93
4577,( == ( + ( * v0 num15 ) ( + ( * v1 num3 ) v2 ) ) ( + ( * v0 num15 ) ( + ( * v1 num3 ) v2 ) ) ),1,34
4578,( == ( + ( / ( + v0 v1 ) num2 ) ( * v2 num252 ) ) ( + ( / ( + v0 v1 ) num2 ) ( * v2 num252 ) ) ),1,35
4579,( == ( + ( * v0 num68 ) ( * v1 num128 ) ) ( + ( * v0 num68 ) ( * v1 num128 ) ) ),1,27
4580,( == ( min ( * ( + ( * ( + ( * v0 num186 ) v1 ) num2 ) v2 ) num4 ) ( + ( * v3 num8 ) num549 ) ) ( min ( * ( + ( * ( + ( * v0 num186 ) v1 ) num2 ) v2 ) num4 ) ( + ( * v3 num8 ) num549 ) ) ),1,67
4581,( == ( min ( + ( * v0 num8 ) num741 ) v1 ) ( min ( + ( * v0 num8 ) num741 ) v1 ) ),1,36
4582,( == ( min ( + ( - ( * ( / ( + ( + v0 v1 ) num1999 ) num2000 ) num256 ) ( * v2 num25 ) ) num503 ) v3 ) ( min ( + ( - ( * ( / ( + ( + v0 v1 ) num1999 ) num2000 ) num256 ) ( * v2 num25 ) ) num503 ) v3 ) ),1,72
4583,( != ( / ( + v0 num31 ) num16 ) num0 ),0,342
4584,( == ( / ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num62 ) ( / v1 num62 ) ) num8 ) num139 ) num132 ) ( / ( + ( * ( - ( / ( - ( + v0 v1 ) num1 ) num62 ) ( / v1 num62 ) ) num8 ) num139 ) num132 ) ),1,89
4585,( == ( min ( * v0 num8 ) ( + v1 num134 ) ) ( min ( * v0 num8 ) ( + v1 num134 ) ) ),1,35
4586,( == ( min ( * ( + ( * ( min ( / v0 num8 ) num4 ) num2 ) v1 ) num4 ) ( + ( * ( max ( / ( + ( + v2 v0 ) num23 ) num8 ) num249 ) num8 ) num36 ) ) ( min ( * ( + ( * ( min ( / v0 num8 ) num4 ) num2 ) v1 ) num4 ) ( + ( * ( max ( / ( + ( + v2 v0 ) num23 ) num8 ) num249 ) num8 ) num36 ) ) ),1,102
4587,( != ( / ( + ( * v0 num8 ) num267 ) num252 ) num0 ),0,448
4588,( == ( * ( / ( * ( min ( + ( * v0 num125 ) num125 ) v1 ) num4 ) num4 ) num4 ) ( * ( min ( + ( * v0 num125 ) num125 ) v1 ) num4 ) ),1,65
4589,( == ( / ( + ( - ( max ( min ( + v0 v1 ) num1992 ) numneg7 ) ( max ( min v1 num2009 ) num10 ) ) num267 ) num250 ) ( / ( + ( - ( max ( min ( + v0 v1 ) num1992 ) numneg7 ) ( max ( min v1 num2009 ) num10 ) ) num267 ) num250 ) ),1,375
4590,( == ( - ( * ( max ( min ( + v0 v1 ) num0 ) numneg2 ) num8 ) num4 ) ( - ( + ( - ( * ( max ( min ( + v0 v1 ) num0 ) numneg2 ) num8 ) num4 ) ( - num10 ( * ( max ( min ( + v0 v1 ) num0 ) numneg2 ) num8 ) ) ) num1 ) ),0,120
4591,( == ( * ( / ( * ( min ( * ( / ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num16 ) num8 ) ( + ( * ( / ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) ( - v2 num1 ) ) num16 ) num8 ) num17 ) ) numneg1 ) num8 ) num8 ) ( * ( min ( * ( / ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) v2 ) num16 ) num8 ) ( + ( * ( / ( + ( min ( * v3 num128 ) ( - v4 num128 ) ) ( - v2 num1 ) ) num16 ) num8 ) num17 ) ) numneg1 ) ),0,1887
4592,( == ( min ( + ( / ( + ( + v0 v1 ) num127 ) num32 ) ( * v2 numneg4 ) ) ( - ( / v1 num32 ) num5 ) ) ( min ( + ( / ( + ( + v0 v1 ) num127 ) num32 ) ( * v2 numneg4 ) ) ( - ( / v1 num32 ) num5 ) ) ),1,63
4593,( == ( + ( / ( + v0 v1 ) num2 ) ( * v2 num4 ) ) ( + ( / ( + v0 v1 ) num2 ) ( * v2 num4 ) ) ),1,34
4594,( == ( + ( * ( / v0 num250 ) num32 ) ( * v1 num10 ) ) ( + ( * ( / v0 num250 ) num32 ) ( * v1 num10 ) ) ),1,37
4595,( == ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num32 ) v3 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num32 ) v3 ) ) ),1,68
4596,( == ( min ( / ( + ( + v0 v1 ) num125 ) num63 ) ( - ( + ( * v2 num4 ) v3 ) num1 ) ) ( min ( / ( + ( + v0 v1 ) num125 ) num63 ) ( - ( + ( * v2 num4 ) v3 ) num1 ) ) ),1,58
4597,( == ( * ( / ( * ( % v0 ( / ( + ( * v1 num32 ) num135 ) num20 ) ) numneg40 ) num4 ) num4 ) ( * ( % v0 ( / ( + ( * v1 num32 ) num135 ) num20 ) ) numneg40 ) ),1,58
4598,( == ( max ( min ( max ( / ( - num72 ( * v0 num16 ) ) num65 ) num0 ) ( / ( + ( * ( min ( - ( - ( / ( + ( + v1 v2 ) num15 ) num16 ) ( * v3 num8 ) ) ( / v2 num16 ) ) num7 ) num16 ) num82 ) num65 ) ) ( + ( / ( min ( min ( - numneg47 ( * ( max ( + ( / v2 num16 ) ( - ( * v3 num8 ) ( / ( + ( + v1 v2 ) num15 ) num16 ) ) ) numneg7 ) num16 ) ) ( - num1943 ( * v0 num16 ) ) ) ( + ( * ( min ( - ( - ( / ( + ( + v1 v2 ) num15 ) num16 ) ( * v3 num8 ) ) ( / v2 num16 ) ) num7 ) num16 ) num17 ) ) num65 ) num1 ) ) ( max ( min ( max ( / ( - num72 ( * v0 num16 ) ) num65 ) num0 ) ( / ( + ( * ( min ( - ( - ( / ( + ( + v1 v2 ) num15 ) num16 ) ( * v3 num8 ) ) ( / v2 num16 ) ) num7 ) num16 ) num82 ) num65 ) ) ( + ( / ( min ( min ( - numneg47 ( * ( max ( + ( / v2 num16 ) ( - ( * v3 num8 ) ( / ( + ( + v1 v2 ) num15 ) num16 ) ) ) numneg7 ) num16 ) ) ( - num1943 ( * v0 num16 ) ) ) ( + ( * ( min ( - ( - ( / ( + ( + v1 v2 ) num15 ) num16 ) ( * v3 num8 ) ) ( / v2 num16 ) ) num7 ) num16 ) num17 ) ) num65 ) num1 ) ) ),1,781
4599,( >= ( + ( % ( + v0 v1 ) num8 ) num1007 ) num0 ),1,18
4600,( == ( min ( + ( * ( max ( min ( + v0 v1 ) num31 ) num0 ) num64 ) num78 ) v2 ) ( min ( + ( * ( max ( min ( + v0 v1 ) num31 ) num0 ) num64 ) num78 ) v2 ) ),1,64
4601,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num440 ) num63 ) ( / v1 num63 ) ) num19 ) num12 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num440 ) num63 ) ( / v1 num63 ) ) num19 ) num12 ) ),1,89
4602,( == ( + ( + ( / ( - v0 v1 ) num2 ) ( * v2 numneg8 ) ) num7 ) ( + ( + ( / ( - v0 v1 ) num2 ) ( * v2 numneg8 ) ) num7 ) ),1,40
4603,( == ( - ( - v0 ( / v1 num4 ) ) num127 ) ( - ( - v0 ( / v1 num4 ) ) num127 ) ),1,56
4604,( < ( + ( + ( min ( * v0 num2 ) num61 ) v1 ) v2 ) ( + ( + ( min ( * v0 num2 ) num61 ) ( + v1 num1 ) ) v2 ) ),1,77
4605,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num124 ) num125 ) ( / v1 num125 ) ) num16 ) num252 ) num170 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num124 ) num125 ) ( / v1 num125 ) ) num16 ) num252 ) num170 ) ),1,80
4606,( == ( * ( / ( min ( + ( * v0 num4 ) ( * ( + ( + ( * ( / v1 num63 ) num16 ) ( * v2 num32 ) ) ( * v3 num8 ) ) num4 ) ) ( + ( * ( min ( * ( min ( / ( min ( * ( + ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) v3 ) num4 ) ( + ( * ( min ( / ( - ( + v4 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num4 ) ( + ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) v3 ) ) num4 ) ( + ( * ( min ( / ( - ( + v4 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num8 ) num28 ) ) num4 ) num4 ) ( min ( + ( * v0 num4 ) ( * ( + ( + ( * ( / v1 num63 ) num16 ) ( * v2 num32 ) ) ( * v3 num8 ) ) num4 ) ) ( + ( * ( min ( * ( min ( / ( min ( * ( + ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) v3 ) num4 ) ( + ( * ( min ( / ( - ( + v4 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num4 ) ( + ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) v3 ) ) num4 ) ( + ( * ( min ( / ( - ( + v4 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num8 ) num28 ) ) ),1,232
4607,( == ( min ( * ( / ( - ( + v0 v1 ) num1 ) num63 ) num8 ) ( + v2 num7 ) ) ( min ( * ( / ( - ( + v0 v1 ) num1 ) num63 ) num8 ) ( + v2 num7 ) ) ),1,69
4608,( == ( max ( min ( max ( max ( / ( - num289 ( * ( / v0 num125 ) num32 ) ) num274 ) ( / ( - num578 ( * ( / v0 num125 ) num64 ) ) num548 ) ) num0 ) ( / ( + ( * v1 num64 ) num619 ) num548 ) ) ( / ( + ( min ( * ( - ( / ( + ( + v2 v0 ) num124 ) num125 ) ( / v0 num125 ) ) num64 ) ( + ( * v1 num64 ) num547 ) ) num72 ) num548 ) ) ( max ( min ( max ( max ( / ( - num289 ( * ( / v0 num125 ) num32 ) ) num274 ) ( / ( - num578 ( * ( / v0 num125 ) num64 ) ) num548 ) ) num0 ) ( / ( + ( * v1 num64 ) num619 ) num548 ) ) ( / ( + ( min ( * ( - ( / ( + ( + v2 v0 ) num124 ) num125 ) ( / v0 num125 ) ) num64 ) ( + ( * v1 num64 ) num547 ) ) num72 ) num548 ) ) ),1,245
4609,( == ( + ( max ( min ( + ( * v0 num504 ) ( - v1 ( max ( * ( / ( + ( + v2 v3 ) num7 ) num8 ) num8 ) num1994 ) ) ) num23 ) numneg480 ) ( min ( max ( * ( / ( + ( + v2 v3 ) num7 ) num8 ) num8 ) num1994 ) ( + ( + ( * v0 num504 ) v1 ) num480 ) ) ) ( + ( max ( min ( + ( * v0 num504 ) ( - v1 ( max ( * ( / ( + ( + v2 v3 ) num7 ) num8 ) num8 ) num1994 ) ) ) num23 ) numneg480 ) ( min ( max ( * ( / ( + ( + v2 v3 ) num7 ) num8 ) num8 ) num1994 ) ( + ( + ( * v0 num504 ) v1 ) num480 ) ) ) ),1,131
4610,( == ( * ( / ( * ( % v0 ( + ( / v1 num8 ) num1 ) ) num8 ) num2 ) num2 ) ( * ( % v0 ( + ( / v1 num8 ) num1 ) ) num8 ) ),1,51
4611,( != ( / ( + v0 num63 ) num64 ) num0 ),0,442
4612,( == ( + ( / ( + v0 v1 ) num8 ) ( * v2 num6 ) ) ( + ( / ( + v0 v1 ) num8 ) ( * v2 num6 ) ) ),1,47
4613,( <= ( max ( / ( + ( % v0 num8 ) num15 ) num8 ) ( + ( - ( / ( + ( + ( min ( * v1 num8 ) num117 ) v0 ) num7 ) num8 ) ( min ( / ( + ( min ( * v1 num8 ) num117 ) v0 ) num8 ) ( + ( / ( + v0 num7 ) num8 ) v1 ) ) ) num1 ) ) num1024 ),0,3498
4614,( == ( + ( max ( - ( min ( / ( + ( + v0 v1 ) num132 ) num8 ) num249 ) ( max ( min ( / ( + v0 v1 ) num8 ) num249 ) num0 ) ) num0 ) ( * v2 numneg4 ) ) ( + ( max ( - ( min ( / ( + ( + v0 v1 ) num132 ) num8 ) num249 ) ( max ( min ( / ( + v0 v1 ) num8 ) num249 ) num0 ) ) num0 ) ( * v2 numneg4 ) ) ),1,104
