ID,Expression,HalideResult,HalideTime
274,( == ( * ( / ( min ( + ( * ( % v3 ( / ( + v4 19 ) 17 ) ) 136 ) ( + ( * ( / ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 8 ) 119 ) ) ( * ( / ( max ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ) 8 ) 8 ) ( min ( + ( * ( % v3 ( / ( + v4 19 ) 17 ) ) 136 ) ( + ( * ( / ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 8 ) 119 ) ) ( * ( / ( max ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ) ),0,2058
275,( == ( - ( min ( - ( / ( + ( + v0 v1 ) 5 ) 2 ) ( * ( / v2 2 ) 126 ) ) ( + ( / v1 2 ) 121 ) ) ( + ( / v1 2 ) ( * v3 4 ) ) ) ( - ( min ( - ( / ( + ( + v0 v1 ) 5 ) 2 ) ( * ( / v2 2 ) 126 ) ) ( + ( / v1 2 ) 121 ) ) ( + ( / v1 2 ) ( * v3 4 ) ) ) ),1,86
276,( && ( && ( && ( && ( && ( && 1 ( <= ( - v0 3 ) ( - v0 3 ) ) ) ( >= ( + v0 2 ) ( + v0 2 ) ) ) ( <= ( + ( + ( + v1 v2 ) 0 ) 1 ) ( - ( + v1 v2 ) 3 ) ) ) ( >= ( + ( + ( + v1 v2 ) 3 ) 1 ) ( + ( + v1 v2 ) 1 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,148
277,( == ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( - ( + ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( + ( * v1 8 ) 13 ) ) 1 ) ),0,165
278,( == ( - ( min v0 33 ) 33 ) ( - ( + ( - ( min v0 33 ) 33 ) ( - 36 ( min v0 33 ) ) ) 1 ) ),0,84
279,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * v0 4 ) v1 ) 0 ) 5 ) ( - ( + ( + ( * v0 4 ) 0 ) v1 ) 5 ) ) ) ( >= ( - ( + ( + ( * v0 4 ) v1 ) 3 ) 5 ) ( - ( + ( + ( * v0 4 ) ( - ( + 4 0 ) 1 ) ) v1 ) 5 ) ) ) ( <= ( - v2 1 ) ( + -1 v2 ) ) ) ( >= ( + v2 256 ) ( + ( - ( - 9 1 ) 1 ) ( - ( + 250 v2 ) 1 ) ) ) ) ( <= 0 0 ) ) ( >= 13 ( - ( + 14 0 ) 1 ) ) ),1,218
280,( == ( + ( * v0 2 ) ( + ( / v1 16 ) ( * v2 8 ) ) ) ( + ( * v0 2 ) ( + ( / v1 16 ) ( * v2 8 ) ) ) ),1,57
281,( == ( - ( / ( + ( + v0 v1 ) 129 ) 2 ) ( + ( * v2 4 ) ( + ( / ( + v0 v1 ) 2 ) ( * v3 32 ) ) ) ) ( - ( / ( + ( + v0 v1 ) 129 ) 2 ) ( + ( * v2 4 ) ( + ( / ( + v0 v1 ) 2 ) ( * v3 32 ) ) ) ) ),1,83
282,( == ( min ( max ( max ( - v0 42 ) v1 ) ( + v2 v1 ) ) ( + v3 6 ) ) ( min ( max ( max ( - v0 42 ) v1 ) ( + v2 v1 ) ) ( + v3 6 ) ) ),1,49
283,( == ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * v2 116 ) ) ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * v2 116 ) ) ),1,63
284,( <= ( max ( + ( min ( min ( min ( min 1999 1999 ) ( - ( min ( + v3 v4 ) 2000 ) 1 ) ) ( - ( min ( * ( max ( min ( / v1 8 ) 254 ) 5 ) 8 ) ( + ( * v2 8 ) 55 ) ) 52 ) ) ( - ( + ( - ( * v6 8 ) 52 ) ( + ( * ( min v5 10 ) 8 ) 59 ) ) 1 ) ) 1 ) ( min ( max ( max ( max 0 0 ) ( max v4 0 ) ) ( - ( * v6 8 ) 52 ) ) ( + ( + ( * ( min v5 10 ) 8 ) 59 ) ( - ( * v6 8 ) 52 ) ) ) ) ( min ( max ( max ( max 0 0 ) ( max v4 0 ) ) ( - ( * v6 8 ) 52 ) ) ( + ( + ( * ( min v5 10 ) 8 ) 59 ) ( - ( * v6 8 ) 52 ) ) ) ),0,2803
285,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 512 ) 1485 ) 756 ) ) 756 ) ( + ( * ( / v2 500 ) 512 ) 26 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 500 ) 512 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 512 ) 1485 ) 756 ) ) 756 ) ( + ( * ( / v2 500 ) 512 ) 26 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 500 ) 512 ) ) -1 ) ),0,2059
286,( == ( min ( * ( + ( * v0 2 ) ( + ( * v1 8 ) v2 ) ) 8 ) ( + ( * v3 8 ) 92 ) ) ( min ( * ( + ( * v0 2 ) ( + ( * v1 8 ) v2 ) ) 8 ) ( + ( * v3 8 ) 92 ) ) ),1,82
287,( == ( max ( + ( / ( - 28 v0 ) 4 ) ( * ( / ( + ( max ( * ( / ( + ( + v1 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 8 ) ) ( + ( - ( * ( / ( + ( max ( * ( / ( + ( + v1 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 8 ) ( / v0 4 ) ) 7 ) ) ( max ( + ( / ( - 28 v0 ) 4 ) ( * ( / ( + ( max ( * ( / ( + ( + v1 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 8 ) ) ( + ( - ( * ( / ( + ( max ( * ( / ( + ( + v1 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) 8 ) ( / v0 4 ) ) 7 ) ) ),1,153
288,( == ( + v0 6 ) ( + v0 6 ) ),1,13
289,( == ( + ( * v0 16 ) ( - ( max ( min ( + ( * v1 64 ) v2 ) 999 ) 0 ) ( max ( min ( + ( * v1 64 ) v2 ) 936 ) -63 ) ) ) ( + ( * v0 16 ) ( - ( max ( min ( + ( * v1 64 ) v2 ) 999 ) 0 ) ( max ( min ( + ( * v1 64 ) v2 ) 936 ) -63 ) ) ) ),1,223
290,( == ( min ( / ( + ( + v0 v1 ) 7 ) 2 ) ( - ( + ( / ( + v0 v1 ) 2 ) ( * ( / ( + ( % ( + v0 v1 ) 2 ) 7 ) 4 ) 4 ) ) 1 ) ) ( min ( / ( + ( + v0 v1 ) 7 ) 2 ) ( - ( + ( / ( + v0 v1 ) 2 ) ( * ( / ( + ( % ( + v0 v1 ) 2 ) 7 ) 4 ) 4 ) ) 1 ) ) ),1,83
291,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( + v0 5 ) v1 ) 1 ) ( - v0 1 ) ) ) ( >= ( + v0 4 ) ( + v0 4 ) ) ) ( <= ( + ( + 0 ( - ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 5 ) ) 4 ) ( - ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 1 ) ) ) ( >= ( + ( + 3 ( + ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 8 ) ) 4 ) ( + ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 15 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),0,281
292,( >= ( max ( - -905 ( * v0 64 ) ) ( + ( * v0 64 ) 164 ) ) 0 ),0,515
293,( == ( - ( - ( / v0 2 ) ( * v1 3 ) ) ( / ( - v0 1 ) 2 ) ) ( - ( - ( / v0 2 ) ( * v1 3 ) ) ( / ( - v0 1 ) 2 ) ) ),1,38
294,( == ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) v2 ) ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) v2 ) ),1,40
295,( != ( / ( + ( * v0 8 ) 133 ) 126 ) 0 ),0,829
296,( == ( min ( - ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 127 ) v2 ) ( min ( - ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 127 ) v2 ) ),1,58
297,( == ( + ( * v0 36 ) ( * ( / ( + v1 v2 ) 133 ) 8 ) ) ( + ( * v0 36 ) ( * ( / ( + v1 v2 ) 133 ) 8 ) ) ),1,65
298,( == ( + ( / v0 32 ) ( * v1 15 ) ) ( + ( / v0 32 ) ( * v1 15 ) ) ),1,72
299,( == ( - ( - ( * ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ( * v2 17 ) ) ( * ( / ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) 8 ) ) ( - ( - ( * ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ( * v2 17 ) ) ( * ( / ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) 8 ) ) ),1,105
300,( == ( - ( * ( / ( + ( + v0 v1 ) 251 ) 63 ) 2 ) ( / v2 4 ) ) ( - ( * ( / ( + ( + v0 v1 ) 251 ) 63 ) 2 ) ( / v2 4 ) ) ),1,54
